current_state,previous_state,estimate,margin_of_error,year
KY,MA,1036,738.0,2010
KY,MD,1395,995.0,2010
KY,ME,0,271.0,2010
KY,MI,4672,1897.0,2010
KY,MN,930,781.0,2010
KY,MO,3153,1147.0,2010
KY,MS,1442,917.0,2010
KY,MT,0,271.0,2010
KY,NC,3758,1216.0,2010
KY,ND,0,271.0,2010
KY,NE,858,809.0,2010
KY,NH,0,271.0,2010
KY,NJ,1147,807.0,2010
KY,NM,122,189.0,2010
KY,NV,76,129.0,2010
KY,NY,2057,1057.0,2010
KY,OH,15598,2549.0,2010
KY,OK,1153,900.0,2010
KY,OR,181,220.0,2010
KY,PA,2618,1480.0,2010
KY,RI,289,381.0,2010
KY,SC,1286,741.0,2010
KY,SD,163,262.0,2010
KY,TN,11153,3003.0,2010
KY,TX,5758,1631.0,2010
KY,UT,905,721.0,2010
KY,VA,3671,1981.0,2010
KY,VT,525,515.0,2010
KY,WA,716,599.0,2010
KY,WI,1993,1413.0,2010
KY,WV,2297,1276.0,2010
KY,WY,292,462.0,2010
LA,AK,1504,922.0,2010
LA,AL,5740,2537.0,2010
LA,AR,2382,1114.0,2010
LA,AZ,1960,1204.0,2010
LA,CA,5751,1933.0,2010
LA,CO,1215,567.0,2010
LA,CT,89,120.0,2010
LA,DC,264,228.0,2010
LA,DE,0,281.0,2010
LA,FL,9394,2799.0,2010
LA,GA,5766,1868.0,2010
LA,HI,342,502.0,2010
LA,IA,625,656.0,2010
LA,ID,202,205.0,2010
LA,IL,2131,1394.0,2010
LA,IN,948,651.0,2010
LA,KS,706,483.0,2010
LA,KY,1656,1093.0,2010
LA,MA,995,702.0,2010
LA,MD,963,699.0,2010
LA,ME,162,269.0,2010
LA,MI,1301,886.0,2010
LA,MN,569,513.0,2010
LA,MO,2852,1534.0,2010
LA,MS,7032,2217.0,2010
LA,MT,40,72.0,2010
LA,NC,1443,686.0,2010
LA,ND,438,514.0,2010
LA,NE,119,193.0,2010
LA,NH,462,427.0,2010
LA,NJ,171,249.0,2010
LA,NM,294,256.0,2010
LA,NV,1552,785.0,2010
LA,NY,2161,822.0,2010
LA,OH,1100,774.0,2010
LA,OK,1074,675.0,2010
LA,OR,281,277.0,2010
LA,PA,1350,747.0,2010
LA,RI,0,281.0,2010
LA,SC,1130,706.0,2010
LA,SD,0,281.0,2010
LA,TN,1853,621.0,2010
LA,TX,26134,3903.0,2010
LA,UT,473,380.0,2010
LA,VA,1278,733.0,2010
LA,VT,0,281.0,2010
LA,WA,1509,1126.0,2010
LA,WI,237,229.0,2010
LA,WV,210,254.0,2010
LA,WY,31,67.0,2010
MA,AK,1891,1205.0,2010
MA,AL,583,382.0,2010
MA,AR,206,343.0,2010
MA,AZ,1572,1170.0,2010
MA,CA,14971,3388.0,2010
MA,CO,1051,527.0,2010
MA,CT,13270,2422.0,2010
MA,DC,1539,649.0,2010
MA,DE,131,214.0,2010
MA,FL,11118,2520.0,2010
MA,GA,1409,612.0,2010
MA,HI,682,598.0,2010
MA,IA,307,253.0,2010
MA,ID,79,128.0,2010
MA,IL,2842,1071.0,2010
MA,IN,1891,857.0,2010
MA,KS,0,285.0,2010
MA,KY,340,397.0,2010
MA,LA,0,285.0,2010
MA,MD,3660,1356.0,2010
MA,ME,4666,1266.0,2010
MA,MI,1624,931.0,2010
MA,MN,2185,2035.0,2010
MA,MO,1957,1987.0,2010
MA,MS,453,534.0,2010
MA,MT,388,356.0,2010
MA,NC,2798,1277.0,2010
MA,ND,0,285.0,2010
MA,NE,46,77.0,2010
MA,NH,9911,1876.0,2010
MA,NJ,4709,1295.0,2010
MA,NM,161,271.0,2010
MA,NV,792,705.0,2010
MA,NY,20002,3186.0,2010
MA,OH,2163,975.0,2010
MA,OK,158,204.0,2010
MA,OR,228,217.0,2010
MA,PA,5316,1681.0,2010
MA,RI,6965,1573.0,2010
MA,SC,1659,1086.0,2010
MA,SD,0,285.0,2010
MA,TN,918,591.0,2010
MA,TX,7073,2465.0,2010
MA,UT,207,159.0,2010
MA,VA,4542,1704.0,2010
MA,VT,1526,673.0,2010
MA,WA,1627,791.0,2010
MA,WI,546,404.0,2010
MA,WV,0,285.0,2010
MA,WY,0,285.0,2010
MD,AK,2672,1268.0,2010
MD,AL,1641,1004.0,2010
MD,AR,273,418.0,2010
MD,AZ,1124,770.0,2010
MD,CA,8206,2230.0,2010
MD,CO,2501,1523.0,2010
MD,CT,1603,798.0,2010
MD,DC,23202,3764.0,2010
MD,DE,8340,3099.0,2010
MD,FL,6564,1906.0,2010
MD,GA,3454,1271.0,2010
MD,HI,422,439.0,2010
MD,IA,160,190.0,2010
MD,ID,357,415.0,2010
MD,IL,3300,1310.0,2010
MD,IN,431,330.0,2010
MD,KS,781,822.0,2010
MD,KY,396,362.0,2010
MD,LA,1376,695.0,2010
MD,MA,1983,730.0,2010
MD,ME,53,96.0,2010
MD,MI,3572,1269.0,2010
MD,MN,820,543.0,2010
MD,MO,1147,633.0,2010
MD,MS,403,383.0,2010
MD,MT,86,106.0,2010
MD,NC,5787,2059.0,2010
MD,ND,0,289.0,2010
MD,NE,54,88.0,2010
MD,NH,1369,1276.0,2010
MD,NJ,9058,2330.0,2010
MD,NM,238,287.0,2010
MD,NV,979,800.0,2010
MD,NY,10736,2103.0,2010
MD,OH,3277,1497.0,2010
MD,OK,607,541.0,2010
MD,OR,723,654.0,2010
MD,PA,13467,3147.0,2010
MD,RI,782,626.0,2010
MD,SC,1710,852.0,2010
MD,SD,49,81.0,2010
MD,TN,2669,1332.0,2010
MD,TX,5883,1511.0,2010
MD,UT,655,451.0,2010
MD,VA,24765,4735.0,2010
MD,VT,350,328.0,2010
MD,WA,1542,1004.0,2010
MD,WI,324,241.0,2010
MD,WV,4363,1701.0,2010
MD,WY,230,299.0,2010
ME,AK,424,439.0,2010
ME,AL,402,311.0,2010
ME,AR,67,112.0,2010
ME,AZ,254,290.0,2010
ME,CA,1066,740.0,2010
ME,CO,478,377.0,2010
ME,CT,1361,689.0,2010
ME,DC,55,89.0,2010
ME,DE,174,229.0,2010
ME,FL,3025,924.0,2010
ME,GA,844,817.0,2010
ME,HI,62,102.0,2010
ME,IA,337,561.0,2010
ME,ID,0,230.0,2010
ME,IL,311,251.0,2010
ME,IN,259,379.0,2010
ME,KS,56,92.0,2010
ME,KY,484,643.0,2010
ME,LA,115,211.0,2010
ME,MA,3521,958.0,2010
ME,MD,243,223.0,2010
ME,MI,122,133.0,2010
ME,MN,91,109.0,2010
ME,MO,201,260.0,2010
ME,MS,0,230.0,2010
ME,MT,275,335.0,2010
ME,NC,1001,1161.0,2010
ME,ND,55,89.0,2010
ME,NE,204,283.0,2010
ME,NH,4058,1966.0,2010
ME,NJ,902,508.0,2010
ME,NM,234,298.0,2010
ME,NV,345,344.0,2010
ME,NY,2339,962.0,2010
ME,OH,315,362.0,2010
ME,OK,124,215.0,2010
ME,OR,0,230.0,2010
ME,PA,375,287.0,2010
ME,RI,379,284.0,2010
ME,SC,148,160.0,2010
ME,SD,0,230.0,2010
ME,TN,249,231.0,2010
ME,TX,458,327.0,2010
ME,UT,390,427.0,2010
ME,VA,654,307.0,2010
ME,VT,420,368.0,2010
ME,WA,381,533.0,2010
ME,WI,0,230.0,2010
ME,WV,0,230.0,2010
ME,WY,500,766.0,2010
MI,AK,1040,758.0,2010
MI,AL,2403,1803.0,2010
MI,AR,636,434.0,2010
MI,AZ,3197,1076.0,2010
MI,CA,6726,2018.0,2010
MI,CO,2031,695.0,2010
MI,CT,277,303.0,2010
MI,DC,471,272.0,2010
MI,DE,167,160.0,2010
MI,FL,11646,2178.0,2010
MI,GA,3913,1925.0,2010
MI,HI,313,337.0,2010
MI,IA,758,493.0,2010
MI,ID,66,79.0,2010
MI,IL,10651,1903.0,2010
MI,IN,7816,2004.0,2010
MI,KS,640,469.0,2010
MI,KY,2353,1473.0,2010
MI,LA,1342,747.0,2010
MI,MA,1206,574.0,2010
MI,MD,620,428.0,2010
MI,ME,645,477.0,2010
MI,MN,1275,646.0,2010
MI,MO,2921,1486.0,2010
MI,MS,656,474.0,2010
MI,MT,312,235.0,2010
MI,NC,2444,903.0,2010
MI,ND,53,71.0,2010
MI,NE,213,214.0,2010
MI,NH,437,357.0,2010
MI,NJ,1676,861.0,2010
MI,NM,669,411.0,2010
MI,NV,1874,1028.0,2010
MI,NY,3135,871.0,2010
MI,OH,9783,1851.0,2010
MI,OK,2276,1296.0,2010
MI,OR,537,341.0,2010
MI,PA,3134,1226.0,2010
MI,RI,653,702.0,2010
MI,SC,1446,869.0,2010
MI,SD,706,521.0,2010
MI,TN,4453,1559.0,2010
MI,TX,7184,2265.0,2010
MI,UT,545,388.0,2010
MI,VA,2073,807.0,2010
MI,VT,45,77.0,2010
MI,WA,1427,666.0,2010
MI,WI,6291,1731.0,2010
MI,WV,446,319.0,2010
MI,WY,568,429.0,2010
MN,AK,1169,851.0,2010
MN,AL,266,342.0,2010
MN,AR,279,321.0,2010
MN,AZ,4165,1655.0,2010
MN,CA,6233,1680.0,2010
MN,CO,2521,1122.0,2010
MN,CT,211,259.0,2010
MN,DC,306,353.0,2010
MN,DE,176,171.0,2010
MN,FL,2575,951.0,2010
MN,GA,1776,1237.0,2010
MN,HI,227,253.0,2010
MN,IA,4948,2094.0,2010
MN,ID,231,314.0,2010
MN,IL,6641,2137.0,2010
MN,IN,1120,433.0,2010
MN,KS,1067,576.0,2010
MN,KY,402,273.0,2010
MN,LA,519,402.0,2010
MN,MA,1092,531.0,2010
MN,MD,1259,797.0,2010
MN,ME,172,199.0,2010
MN,MI,2631,1867.0,2010
MN,MO,1549,898.0,2010
MN,MS,196,169.0,2010
MN,MT,1020,547.0,2010
MN,NC,1673,808.0,2010
MN,ND,7316,1621.0,2010
MN,NE,734,415.0,2010
MN,NH,183,142.0,2010
MN,NJ,513,416.0,2010
MN,NM,151,137.0,2010
MN,NV,540,364.0,2010
MN,NY,1309,650.0,2010
MN,OH,1035,669.0,2010
MN,OK,284,299.0,2010
MN,OR,738,390.0,2010
MN,PA,730,459.0,2010
MN,RI,123,148.0,2010
MN,SC,1597,1554.0,2010
MN,SD,3237,922.0,2010
MN,TN,1155,1037.0,2010
MN,TX,2619,1241.0,2010
MN,UT,1013,792.0,2010
MN,VA,2371,1485.0,2010
MN,VT,0,211.0,2010
MN,WA,1328,604.0,2010
MN,WI,17929,2252.0,2010
MN,WV,200,211.0,2010
MN,WY,343,280.0,2010
MO,AK,1051,822.0,2010
MO,AL,819,561.0,2010
MO,AR,4381,1133.0,2010
MO,AZ,2988,1145.0,2010
MO,CA,9840,2218.0,2010
MO,CO,1903,781.0,2010
MO,CT,243,282.0,2010
MO,DC,478,322.0,2010
MO,DE,314,322.0,2010
MO,FL,8317,2320.0,2010
MO,GA,2492,1119.0,2010
MO,HI,380,294.0,2010
MO,IA,4708,1328.0,2010
MO,ID,830,909.0,2010
MO,IL,21277,3689.0,2010
MO,IN,3351,1123.0,2010
MO,KS,23427,3689.0,2010
MO,KY,2552,1075.0,2010
MO,LA,2238,2007.0,2010
MO,MA,1395,931.0,2010
MO,MD,1359,812.0,2010
MO,ME,171,179.0,2010
MO,MI,2610,954.0,2010
MO,MN,1701,810.0,2010
MO,MS,1183,510.0,2010
MO,MT,220,192.0,2010
MO,NC,1825,760.0,2010
MO,ND,848,1186.0,2010
MO,NE,2636,1240.0,2010
MO,NH,108,180.0,2010
MO,NJ,1320,804.0,2010
MO,NM,150,147.0,2010
MO,NV,1060,648.0,2010
MO,NY,2630,1474.0,2010
MO,OH,2163,847.0,2010
MO,OK,4647,1478.0,2010
MO,OR,314,204.0,2010
MO,PA,1639,755.0,2010
MO,RI,0,259.0,2010
MO,SC,954,578.0,2010
MO,SD,512,445.0,2010
MO,TN,3311,1272.0,2010
MO,TX,12884,3043.0,2010
MO,UT,1319,664.0,2010
MO,VA,3206,1413.0,2010
MO,VT,498,524.0,2010
MO,WA,1107,748.0,2010
MO,WI,1331,693.0,2010
MO,WV,177,231.0,2010
MO,WY,359,496.0,2010
MS,AK,1192,1055.0,2010
MS,AL,8306,2433.0,2010
MS,AR,4941,2495.0,2010
MS,AZ,187,188.0,2010
MS,CA,3000,1221.0,2010
MS,CO,1167,854.0,2010
MS,CT,71,140.0,2010
MS,DC,0,287.0,2010
MS,DE,0,287.0,2010
MS,FL,4814,1372.0,2010
MS,GA,4014,1632.0,2010
MS,HI,276,383.0,2010
MS,IA,114,136.0,2010
MS,ID,121,172.0,2010
MS,IL,3030,1391.0,2010
MS,IN,1403,1445.0,2010
MS,KS,330,360.0,2010
MS,KY,407,350.0,2010
MS,LA,7390,1780.0,2010
MS,MA,107,154.0,2010
MS,MD,649,529.0,2010
MS,ME,0,287.0,2010
MS,MI,2495,1469.0,2010
MS,MN,863,996.0,2010
MS,MO,959,544.0,2010
MS,MT,314,278.0,2010
MS,NC,2227,1080.0,2010
MS,ND,0,287.0,2010
MS,NE,0,287.0,2010
MS,NH,0,287.0,2010
MS,NJ,403,398.0,2010
MS,NM,633,669.0,2010
MS,NV,408,323.0,2010
MS,NY,1026,524.0,2010
MS,OH,1312,783.0,2010
MS,OK,663,520.0,2010
MS,OR,0,287.0,2010
MS,PA,750,499.0,2010
MS,RI,145,241.0,2010
MS,SC,1860,982.0,2010
MS,SD,56,99.0,2010
MS,TN,8158,2173.0,2010
MS,TX,5755,1663.0,2010
MS,UT,232,229.0,2010
MS,VA,572,350.0,2010
MS,VT,0,287.0,2010
MS,WA,508,492.0,2010
MS,WI,879,630.0,2010
MS,WV,94,177.0,2010
MS,WY,490,422.0,2010
MT,AK,650,561.0,2010
MT,AL,212,332.0,2010
MT,AR,672,487.0,2010
MT,AZ,1909,1125.0,2010
MT,CA,5756,1903.0,2010
MT,CO,2185,870.0,2010
MT,CT,128,148.0,2010
MT,DC,0,237.0,2010
MT,DE,71,120.0,2010
MT,FL,1373,1173.0,2010
MT,GA,46,87.0,2010
MT,HI,0,237.0,2010
MT,IA,169,198.0,2010
MT,ID,1458,859.0,2010
MT,IL,1094,789.0,2010
MT,IN,251,233.0,2010
MT,KS,60,93.0,2010
MT,KY,321,490.0,2010
MT,LA,85,118.0,2010
MT,MA,59,97.0,2010
MT,MD,51,86.0,2010
MT,ME,76,102.0,2010
MT,MI,648,534.0,2010
MT,MN,1323,603.0,2010
MT,MO,564,481.0,2010
MT,MS,242,356.0,2010
MT,NC,1072,1127.0,2010
MT,ND,1677,1012.0,2010
MT,NE,340,424.0,2010
MT,NH,0,237.0,2010
MT,NJ,0,237.0,2010
MT,NM,660,688.0,2010
MT,NV,548,386.0,2010
MT,NY,246,282.0,2010
MT,OH,89,118.0,2010
MT,OK,182,174.0,2010
MT,OR,1620,861.0,2010
MT,PA,419,319.0,2010
MT,RI,0,237.0,2010
MT,SC,110,150.0,2010
MT,SD,295,258.0,2010
MT,TN,111,193.0,2010
MT,TX,2101,1013.0,2010
MT,UT,964,618.0,2010
MT,VA,497,401.0,2010
MT,VT,0,237.0,2010
MT,WA,3250,1281.0,2010
MT,WI,357,267.0,2010
MT,WV,0,237.0,2010
MT,WY,1689,672.0,2010
NC,AK,1618,1103.0,2010
NC,AL,3044,1381.0,2010
NC,AR,550,306.0,2010
NC,AZ,2847,1062.0,2010
NC,CA,16699,3085.0,2010
NC,CO,1842,1052.0,2010
NC,CT,3752,1748.0,2010
NC,DC,1691,548.0,2010
NC,DE,479,354.0,2010
NC,FL,28983,4184.0,2010
NC,GA,15943,3370.0,2010
NC,HI,1567,871.0,2010
NC,IA,1077,806.0,2010
NC,ID,724,564.0,2010
NC,IL,5657,1875.0,2010
NC,IN,4132,1280.0,2010
NC,KS,2192,1266.0,2010
NC,KY,4419,1984.0,2010
NC,LA,2180,1222.0,2010
NC,MA,4052,1420.0,2010
NC,MD,9881,2730.0,2010
NC,ME,2259,990.0,2010
NC,MI,5789,2071.0,2010
NC,MN,1839,844.0,2010
NC,MO,1932,965.0,2010
NC,MS,1187,818.0,2010
NC,MT,230,274.0,2010
NC,ND,243,402.0,2010
NC,NE,516,357.0,2010
NC,NH,2130,1440.0,2010
NC,NJ,7195,1847.0,2010
NC,NM,1186,1065.0,2010
NC,NV,698,639.0,2010
NC,NY,19406,3099.0,2010
NC,OH,8661,2362.0,2010
NC,OK,1453,717.0,2010
NC,OR,1796,1013.0,2010
NC,PA,11155,2465.0,2010
NC,RI,97,161.0,2010
NC,SC,23196,4788.0,2010
NC,SD,362,304.0,2010
NC,TN,8685,2249.0,2010
NC,TX,14329,3409.0,2010
NC,UT,790,551.0,2010
NC,VA,25662,3825.0,2010
NC,VT,350,244.0,2010
NC,WA,2874,1166.0,2010
NC,WI,2012,910.0,2010
NC,WV,3025,1129.0,2010
NC,WY,870,819.0,2010
ND,AK,1066,823.0,2010
ND,AL,109,108.0,2010
ND,AR,168,206.0,2010
ND,AZ,662,481.0,2010
ND,CA,1411,873.0,2010
ND,CO,873,614.0,2010
ND,CT,30,47.0,2010
ND,DC,175,275.0,2010
ND,DE,0,211.0,2010
ND,FL,492,376.0,2010
ND,GA,799,837.0,2010
ND,HI,53,84.0,2010
ND,IA,289,376.0,2010
ND,ID,69,82.0,2010
ND,IL,39,54.0,2010
ND,IN,45,77.0,2010
ND,KS,114,154.0,2010
ND,KY,97,85.0,2010
ND,LA,374,422.0,2010
ND,MA,52,84.0,2010
ND,MD,121,94.0,2010
ND,ME,0,211.0,2010
ND,MI,298,250.0,2010
ND,MN,12350,2469.0,2010
ND,MO,197,208.0,2010
ND,MS,0,211.0,2010
ND,MT,1236,733.0,2010
ND,NC,637,680.0,2010
ND,NE,328,316.0,2010
ND,NH,0,211.0,2010
ND,NJ,144,183.0,2010
ND,NM,380,517.0,2010
ND,NV,382,357.0,2010
ND,NY,188,224.0,2010
ND,OH,134,167.0,2010
ND,OK,108,120.0,2010
ND,OR,313,439.0,2010
ND,PA,392,377.0,2010
ND,RI,0,211.0,2010
ND,SC,0,211.0,2010
ND,SD,1038,510.0,2010
ND,TN,273,270.0,2010
ND,TX,2513,1293.0,2010
ND,UT,462,431.0,2010
ND,VA,25,39.0,2010
ND,VT,0,211.0,2010
ND,WA,696,344.0,2010
ND,WI,749,480.0,2010
ND,WV,0,211.0,2010
ND,WY,219,206.0,2010
NE,AK,35,46.0,2010
NE,AL,232,262.0,2010
NE,AR,674,587.0,2010
NE,AZ,2322,1501.0,2010
NE,CA,4430,1419.0,2010
NE,CO,4182,1393.0,2010
NE,CT,361,562.0,2010
NE,DC,0,228.0,2010
NE,DE,177,235.0,2010
NE,FL,1775,992.0,2010
NE,GA,1202,870.0,2010
NE,HI,257,213.0,2010
NE,IA,5536,1473.0,2010
NE,ID,127,135.0,2010
NE,IL,1820,1218.0,2010
NE,IN,639,453.0,2010
NE,KS,2484,869.0,2010
NE,KY,153,166.0,2010
NE,LA,89,166.0,2010
NE,MA,100,167.0,2010
NE,MD,77,100.0,2010
NE,ME,0,228.0,2010
NE,MI,726,440.0,2010
NE,MN,2254,1114.0,2010
NE,MO,2723,1319.0,2010
NE,MS,823,865.0,2010
NE,MT,112,160.0,2010
NE,NC,442,284.0,2010
NE,ND,777,978.0,2010
NE,NH,0,228.0,2010
NE,NJ,143,171.0,2010
NE,NM,831,805.0,2010
NE,NV,232,180.0,2010
NE,NY,111,115.0,2010
NE,OH,1232,966.0,2010
NE,OK,702,393.0,2010
NE,OR,506,385.0,2010
NE,PA,345,347.0,2010
NE,RI,0,228.0,2010
NE,SC,65,105.0,2010
NE,SD,2936,1369.0,2010
NE,TN,77,129.0,2010
NE,TX,4445,1562.0,2010
NE,UT,537,495.0,2010
NE,VA,772,604.0,2010
NE,VT,0,228.0,2010
NE,WA,1230,793.0,2010
NE,WI,1046,585.0,2010
NE,WV,73,89.0,2010
NE,WY,1478,545.0,2010
NH,AK,0,257.0,2010
NH,AL,152,235.0,2010
NH,AR,0,257.0,2010
NH,AZ,544,383.0,2010
NH,CA,1692,969.0,2010
NH,CO,240,250.0,2010
NH,CT,3134,1187.0,2010
NH,DC,298,389.0,2010
NH,DE,0,257.0,2010
NH,FL,1659,699.0,2010
NH,GA,0,257.0,2010
NH,HI,51,83.0,2010
NH,IA,109,124.0,2010
NH,ID,66,113.0,2010
NH,IL,850,741.0,2010
NH,IN,23,37.0,2010
NH,KS,57,100.0,2010
NH,KY,0,257.0,2010
NH,LA,19,33.0,2010
NH,MA,13752,2615.0,2010
NH,MD,49,81.0,2010
NH,ME,3242,983.0,2010
NH,MI,230,222.0,2010
NH,MN,240,270.0,2010
NH,MO,295,387.0,2010
NH,MS,25,41.0,2010
NH,MT,486,638.0,2010
NH,NC,471,439.0,2010
NH,ND,0,257.0,2010
NH,NE,0,257.0,2010
NH,NJ,540,365.0,2010
NH,NM,276,394.0,2010
NH,NV,95,123.0,2010
NH,NY,2462,997.0,2010
NH,OH,28,35.0,2010
NH,OK,0,257.0,2010
NH,OR,508,544.0,2010
NH,PA,674,406.0,2010
NH,RI,988,677.0,2010
NH,SC,51,85.0,2010
NH,SD,0,257.0,2010
NH,TN,372,387.0,2010
NH,TX,1570,1644.0,2010
NH,UT,279,223.0,2010
NH,VA,745,807.0,2010
NH,VT,2566,1011.0,2010
NH,WA,261,434.0,2010
NH,WI,268,418.0,2010
NH,WV,0,257.0,2010
NH,WY,0,257.0,2010
NJ,AK,383,407.0,2010
NJ,AL,616,406.0,2010
NJ,AR,258,346.0,2010
NJ,AZ,1625,847.0,2010
NJ,CA,8777,2628.0,2010
NJ,CO,807,590.0,2010
NJ,CT,2503,1323.0,2010
NJ,DC,431,335.0,2010
NJ,DE,1543,702.0,2010
NJ,FL,9841,2289.0,2010
NJ,GA,4588,2901.0,2010
NJ,HI,385,422.0,2010
NJ,IA,332,331.0,2010
NJ,ID,91,148.0,2010
NJ,IL,2656,995.0,2010
NJ,IN,402,471.0,2010
NJ,KS,442,403.0,2010
NJ,KY,91,147.0,2010
NJ,LA,249,264.0,2010
NJ,MA,2626,973.0,2010
NJ,MD,4231,2100.0,2010
NJ,ME,95,112.0,2010
NJ,MI,1070,578.0,2010
NJ,MN,322,274.0,2010
NJ,MO,727,417.0,2010
NJ,MS,450,478.0,2010
NJ,MT,122,206.0,2010
NJ,NC,3052,1042.0,2010
NJ,ND,0,281.0,2010
NJ,NE,261,361.0,2010
NJ,NH,705,380.0,2010
NJ,NM,421,281.0,2010
NJ,NV,874,616.0,2010
NJ,NY,41374,5068.0,2010
NJ,OH,1584,1069.0,2010
NJ,OK,32,51.0,2010
NJ,OR,613,578.0,2010
NJ,PA,22225,3517.0,2010
NJ,RI,332,376.0,2010
NJ,SC,1134,598.0,2010
NJ,SD,0,281.0,2010
NJ,TN,852,631.0,2010
NJ,TX,3434,1520.0,2010
NJ,UT,178,205.0,2010
NJ,VA,2670,1099.0,2010
NJ,VT,57,98.0,2010
NJ,WA,964,617.0,2010
NJ,WI,586,571.0,2010
NJ,WV,358,353.0,2010
NJ,WY,0,281.0,2010
NM,AK,969,801.0,2010
NM,AL,751,550.0,2010
NM,AR,77,109.0,2010
NM,AZ,6117,2902.0,2010
NM,CA,6547,2252.0,2010
NM,CO,2852,1095.0,2010
NM,CT,25,41.0,2010
NM,DC,56,95.0,2010
NM,DE,391,444.0,2010
NM,FL,3259,1428.0,2010
NM,GA,1977,1097.0,2010
NM,HI,122,185.0,2010
NM,IA,0,285.0,2010
NM,ID,755,565.0,2010
NM,IL,526,362.0,2010
NM,IN,465,458.0,2010
NM,KS,751,581.0,2010
NM,KY,739,1131.0,2010
NM,LA,65,87.0,2010
NM,MA,2076,1567.0,2010
NM,MD,1968,1112.0,2010
NM,ME,94,155.0,2010
NM,MI,1460,843.0,2010
NM,MN,179,231.0,2010
NM,MO,138,211.0,2010
NM,MS,719,630.0,2010
NM,MT,1003,1419.0,2010
NM,NC,1793,844.0,2010
NM,ND,79,150.0,2010
NM,NE,530,726.0,2010
NM,NH,79,130.0,2010
NM,NJ,160,200.0,2010
NM,NV,4192,2452.0,2010
NM,NY,784,581.0,2010
NM,OH,1712,883.0,2010
NM,OK,1182,854.0,2010
NM,OR,1659,1403.0,2010
NM,PA,809,526.0,2010
NM,RI,46,81.0,2010
NM,SC,152,182.0,2010
NM,SD,204,322.0,2010
NM,TN,1269,801.0,2010
NM,TX,18511,3785.0,2010
NM,UT,1601,1033.0,2010
NM,VA,290,249.0,2010
NM,VT,309,435.0,2010
NM,WA,3004,1315.0,2010
NM,WI,407,339.0,2010
NM,WV,0,285.0,2010
NM,WY,752,727.0,2010
NV,AK,511,659.0,2010
NV,AL,150,246.0,2010
NV,AR,530,421.0,2010
NV,AZ,7818,2342.0,2010
NV,CA,35472,5381.0,2010
NV,CO,2935,1969.0,2010
NV,CT,648,868.0,2010
NV,DC,0,309.0,2010
NV,DE,0,309.0,2010
NV,FL,3579,2182.0,2010
NV,GA,1187,1333.0,2010
NV,HI,4363,2688.0,2010
NV,IA,543,371.0,2010
NV,ID,1686,984.0,2010
NV,IL,1711,927.0,2010
NV,IN,739,545.0,2010
NV,KS,453,654.0,2010
NV,KY,569,668.0,2010
NV,LA,733,757.0,2010
NV,MA,1275,752.0,2010
NV,MD,485,402.0,2010
NV,ME,0,309.0,2010
NV,MI,2202,861.0,2010
NV,MN,805,528.0,2010
NV,MO,1747,1218.0,2010
NV,MS,946,748.0,2010
NV,MT,770,742.0,2010
NV,NC,957,531.0,2010
NV,ND,37,64.0,2010
NV,NE,1129,951.0,2010
NV,NH,59,97.0,2010
NV,NJ,1528,1205.0,2010
NV,NM,1220,715.0,2010
NV,NY,1204,753.0,2010
NV,OH,1554,852.0,2010
NV,OK,886,600.0,2010
NV,OR,2629,1056.0,2010
NV,PA,1567,752.0,2010
NV,RI,167,223.0,2010
NV,SC,312,291.0,2010
NV,SD,1203,803.0,2010
NV,TN,706,681.0,2010
NV,TX,5224,2241.0,2010
NV,UT,4500,2410.0,2010
NV,VA,1832,1429.0,2010
NV,VT,197,328.0,2010
NV,WA,3290,1219.0,2010
NV,WI,419,244.0,2010
NV,WV,56,101.0,2010
NV,WY,144,144.0,2010
NY,AK,5070,2375.0,2010
NY,AL,1310,924.0,2010
NY,AR,362,249.0,2010
NY,AZ,2649,799.0,2010
NY,CA,25177,4560.0,2010
NY,CO,3135,1173.0,2010
NY,CT,15338,2651.0,2010
NY,DC,1983,820.0,2010
NY,DE,2603,1828.0,2010
NY,FL,30553,4156.0,2010
NY,GA,7676,1970.0,2010
NY,HI,259,195.0,2010
NY,IA,477,319.0,2010
NY,ID,198,198.0,2010
NY,IL,6533,2144.0,2010
NY,IN,2497,1311.0,2010
NY,KS,1189,712.0,2010
NY,KY,804,500.0,2010
NY,LA,1321,847.0,2010
NY,MA,16855,3094.0,2010
NY,MD,5912,1583.0,2010
NY,ME,2270,1705.0,2010
NY,MI,4779,1496.0,2010
NY,MN,1649,1086.0,2010
NY,MO,1870,961.0,2010
NY,MS,872,381.0,2010
NY,MT,237,210.0,2010
NY,NC,13322,3003.0,2010
NY,ND,0,275.0,2010
NY,NE,886,564.0,2010
NY,NH,2636,1065.0,2010
NY,NJ,35333,4610.0,2010
NY,NM,829,596.0,2010
NY,NV,2077,810.0,2010
NY,OH,6510,1610.0,2010
NY,OK,2298,1033.0,2010
NY,OR,2284,1098.0,2010
NY,PA,20514,3022.0,2010
NY,RI,1913,1041.0,2010
NY,SC,7161,2607.0,2010
NY,SD,521,509.0,2010
NY,TN,1730,835.0,2010
NY,TX,9692,2018.0,2010
NY,UT,910,988.0,2010
NY,VA,8881,1939.0,2010
NY,VT,2900,908.0,2010
NY,WA,2503,976.0,2010
NY,WI,2354,1588.0,2010
NY,WV,444,285.0,2010
NY,WY,151,148.0,2010
OH,AK,1556,1531.0,2010
OH,AL,1289,751.0,2010
